ts,value
1681,0.151439
1682,0.146728
1683,0.142017
1684,0.146728
1685,0.142017
1686,0.123173
1687,0.118462
1688,0.132595
1689,0.142017
1690,0.137306
1691,0.132595
1692,0.127884
1693,0.123173
1694,0.123173
1695,0.113751
1696,0.113751
1697,0.104329
1698,0.104329
1699,0.0996176
1700,0.0949065
1701,0.0949065
1702,0.151439
1703,0.142017
1704,0.0760623
1705,0.047796
1706,0.0619292
1707,0.0572181
1708,0.047796
1709,0.043085
1710,0.047796
1711,0.0525071
1712,0.0525071
1713,0.047796
1714,0.043085
1715,0.0383739
1716,0.0336629
1717,0.0336629
1718,0.0195297
1719,0.0242408
1720,0.0242408
1721,0.0195297
1722,0.0195297
1723,0.0148187
1724,0.0242408
1725,0.0195297
1726,0.0101076
1727,0.0053966
1728,0.0101076
1729,0.0053966
1730,0.0053966
1731,0.000685552
1732,0.000685552
1733,-0.0040255
1734,-0.00873654
1735,-0.00873654
1736,0.000685552
1737,-0.0652691
1738,-0.0699802
1739,-0.0699802
1740,-0.0652691
1741,-0.0699802
1742,-0.0746912
1743,-0.0794023
1744,-0.0841133
1745,-0.0841133
1746,-0.0794023
1747,-0.0794023
1748,-0.0888244
1749,-0.0935354
1750,-0.0935354
1751,-0.0982465
1752,-0.0982465
1753,-0.102958
1754,-0.102958
1755,-0.107669
1756,-0.11238
1757,-0.11238
1758,-0.117091
1759,-0.117091
1760,-0.121802
1761,-0.117091
1762,-0.107669
1763,-0.117091
1764,-0.121802
1765,-0.126513
1766,-0.126513
1767,-0.131224
1768,-0.135935
1769,-0.135935
1770,-0.131224
1771,-0.126513
1772,-0.131224
1773,-0.135935
1774,-0.145357
1775,-0.145357
1776,-0.140646
1777,-0.145357
1778,-0.145357
1779,-0.150068
1780,-0.145357
1781,-0.150068
1782,-0.150068
1783,-0.145357
1784,-0.150068
1785,-0.154779
1786,-0.15949
1787,-0.15949
1788,-0.164201
1789,-0.164201
1790,-0.154779
1791,-0.15949
1792,-0.15949
1793,-0.164201
1794,-0.168912
1795,-0.168912
1796,-0.164201
1797,-0.164201
1798,-0.168912
1799,-0.168912
1800,-0.164201
1801,-0.164201
1802,-0.168912
1803,-0.168912
1804,-0.164201
1805,-0.154779
1806,-0.15949
1807,-0.164201
1808,-0.168912
1809,-0.173623
1810,-0.173623
1811,-0.168912
1812,-0.173623
1813,-0.173623
1814,-0.178334
1815,-0.183045
1816,-0.183045
1817,-0.178334
1818,-0.183045
1819,-0.187756
1820,-0.187756
1821,-0.183045
1822,-0.178334
1823,-0.234867
1824,-0.230156
1825,-0.234867
1826,-0.234867
1827,-0.239578
1828,-0.239578
1829,-0.244289
1830,-0.244289
1831,-0.249
1832,-0.253711
1833,-0.253711
1834,-0.249
1835,-0.253711
1836,-0.253711
1837,-0.249
1838,-0.253711
1839,-0.258422
1840,-0.258422
1841,-0.263133
1842,-0.267844
1843,-0.263133
1844,-0.258422
1845,-0.258422
1846,-0.263133
1847,-0.263133
1848,-0.267844
1849,-0.267844
1850,-0.272555
1851,-0.281977
1852,-0.286688
1853,-0.286688
1854,-0.281977
1855,-0.281977
1856,-0.277266
1857,-0.277266
1858,-0.272555
1859,-0.267844
1860,-0.272555
1861,-0.277266
1862,-0.281977
1863,-0.281977
1864,-0.277266
1865,-0.272555
1866,-0.267844
1867,-0.267844
1868,-0.263133
1869,-0.263133
1870,-0.258422
1871,-0.258422
1872,-0.253711
1873,-0.253711
1874,-0.258422
1875,-0.258422
1876,-0.267844
1877,-0.272555
1878,-0.258422
1879,-0.272555
1880,-0.281977
1881,-0.281977
1882,-0.277266
1883,-0.267844
1884,-0.258422
1885,-0.263133
1886,-0.267844
1887,-0.272555
1888,-0.281977
1889,-0.286688
1890,-0.291399
1891,-0.29611
1892,-0.291399
1893,-0.281977
1894,-0.272555
1895,-0.253711
1896,-0.239578
1897,-0.234867
1898,-0.244289
1899,-0.253711
1900,-0.263133
1901,-0.319666
1902,-0.324377
1903,-0.314955
1904,-0.314955
1905,-0.319666
1906,-0.319666
1907,-0.324377
1908,-0.329088
1909,-0.329088
1910,-0.333799
1911,-0.333799
1912,-0.329088
1913,-0.324377
1914,-0.324377
1915,-0.329088
1916,-0.333799
1917,-0.333799
1918,-0.33851
1919,-0.33851
1920,-0.343221
1921,-0.347932
1922,-0.352643
1923,-0.352643
1924,-0.362065
1925,-0.366776
1926,-0.371487
1927,-0.371487
1928,-0.366776
1929,-0.366776
1930,-0.371487
1931,-0.371487
1932,-0.314955
1933,-0.187756
1934,-0.183045
1935,-0.230156
1936,-0.291399
1937,-0.329088
1938,-0.333799
1939,-0.324377
1940,-0.333799
1941,-0.343221
1942,-0.352643
1943,-0.352643
1944,-0.357354
1945,-0.357354
1946,-0.362065
1947,-0.362065
1948,-0.357354
1949,-0.362065
1950,-0.366776
1951,-0.38562
1952,-0.38562
1953,-0.390331
1954,-0.38562
1955,-0.38562
1956,-0.390331
1957,-0.390331
1958,-0.395042
1959,-0.395042
1960,-0.399754
1961,-0.399754
1962,-0.404465
1963,-0.409176
1964,-0.409176
1965,-0.404465
1966,-0.404465
1967,-0.409176
1968,-0.409176
1969,-0.413887
1970,-0.418598
1971,-0.418598
1972,-0.42802
1973,-0.432731
1974,-0.437442
1975,-0.437442
1976,-0.432731
1977,-0.42802
1978,-0.432731
1979,-0.432731
1980,-0.437442
1981,-0.437442
1982,-0.432731
1983,-0.432731
1984,-0.42802
1985,-0.42802
1986,-0.432731
1987,-0.432731
1988,-0.437442
1989,-0.437442
1990,-0.432731
1991,-0.42802
1992,-0.42802
1993,-0.437442
1994,-0.437442
1995,-0.432731
1996,-0.432731
1997,-0.42802
1998,-0.42802
1999,-0.432731
2000,-0.432731
2001,-0.437442
2002,-0.442153
2003,-0.446864
2004,-0.446864
2005,-0.451575
2006,-0.451575
2007,-0.446864
2008,-0.446864
2009,-0.451575
2010,-0.451575
2011,-0.456286
2012,-0.456286
2013,-0.460997
2014,-0.460997
2015,-0.465708
2016,-0.465708
2017,-0.470419
2018,-0.470419
2019,-0.47513
2020,-0.479841
2021,-0.484552
2022,-0.484552
2023,-0.489263
2024,-0.489263
2025,-0.493974
2026,-0.493974
2027,-0.489263
2028,-0.484552
2029,-0.489263
2030,-0.493974
2031,-0.489263
2032,-0.489263
2033,-0.484552
2034,-0.484552
2035,-0.479841
2036,-0.479841
2037,-0.47513
2038,-0.460997
2039,-0.42802
2040,-0.512819
2041,-0.503397
2042,-0.484552
2043,-0.489263
2044,-0.498686
2045,-0.503397
2046,-0.51753
2047,-0.51753
2048,-0.512819
2049,-0.512819
2050,-0.51753
2051,-0.51753
2052,-0.522241
2053,-0.522241
2054,-0.526952
2055,-0.531663
2056,-0.536374
2057,-0.545796
2058,-0.545796
2059,-0.550507
2060,-0.550507
2061,-0.555218
2062,-0.559929
2063,-0.569351
2064,-0.569351
2065,-0.56464
2066,-0.559929
2067,-0.559929
2068,-0.56464
2069,-0.569351
2070,-0.578773
2071,-0.592906
2072,-0.597618
2073,-0.592906
2074,-0.578773
2075,-0.559929
2076,-0.550507
2077,-0.550507
2078,-0.559929
2079,-0.569351
2080,-0.569351
2081,-0.574062
2082,-0.574062
2083,-0.51753
2084,-0.51753
2085,-0.522241
2086,-0.522241
2087,-0.526952
2088,-0.531663
2089,-0.531663
2090,-0.526952
2091,-0.526952
2092,-0.531663
2093,-0.531663
2094,-0.536374
2095,-0.536374
2096,-0.541085
2097,-0.541085
2098,-0.550507
2099,-0.559929
2100,-0.56464
2101,-0.569351
2102,-0.583484
2103,-0.602329
2104,-0.611751
2105,-0.621173
2106,-0.625884
2107,-0.625884
2108,-0.616462
2109,-0.602329
2110,-0.588195
2111,-0.583484
2112,-0.578773
2113,-0.574062
2114,-0.559929
2115,-0.555218
2116,-0.555218
2117,-0.56464
2118,-0.569351
2119,-0.569351
2120,-0.559929
2121,-0.536374
2122,-0.503397
2123,-0.489263
2124,-0.479841
2125,-0.470419
2126,-0.47513
2127,-0.479841
2128,-0.479841
2129,-0.489263
2130,-0.489263
2131,-0.550507
2132,-0.555218
2133,-0.559929
2134,-0.569351
2135,-0.578773
2136,-0.592906
2137,-0.611751
2138,-0.625884
2139,-0.621173
2140,-0.611751
2141,-0.592906
2142,-0.574062
2143,-0.56464
2144,-0.56464
2145,-0.555218
2146,-0.531663
2147,-0.503397
2148,-0.479841
2149,-0.479841
2150,-0.484552
2151,-0.47513
2152,-0.460997
2153,-0.451575
2154,-0.446864
2155,-0.437442
2156,-0.42802
2157,-0.423309
2158,-0.413887
2159,-0.404465
2160,-0.399754
2161,-0.395042
2162,-0.395042
2163,-0.390331
2164,-0.380909
2165,-0.376198
2166,-0.366776
2167,-0.357354
2168,-0.352643
2169,-0.362065
2170,-0.38562
2171,-0.380909
2172,-0.588195
2173,-0.588195
2174,-0.592906
2175,-0.588195
2176,-0.588195
2177,-0.592906
2178,-0.592906
2179,-0.597618
2180,-0.592906
2181,-0.592906
2182,-0.597618
2183,-0.597618
2184,-0.602329
2185,-0.602329
2186,-0.60704
2187,-0.60704
2188,-0.602329
2189,-0.602329
2190,-0.60704
2191,-0.611751
2192,-0.630595
2193,-0.640017
2194,-0.640017
2195,-0.630595
2196,-0.597618
2197,-0.583484
2198,-0.588195
2199,-0.597618
2200,-0.60704
2201,-0.625884
2202,-0.635306
2203,-0.578773
2204,-0.578773
2205,-0.583484
2206,-0.578773
2207,-0.578773
2208,-0.583484
2209,-0.583484
2210,-0.578773
2211,-0.583484
2212,-0.583484
2213,-0.588195
2214,-0.583484
2215,-0.583484
2216,-0.588195
2217,-0.583484
2218,-0.583484
2219,-0.588195
2220,-0.588195
2221,-0.583484
2222,-0.583484
2223,-0.588195
2224,-0.588195
2225,-0.583484
2226,-0.583484
2227,-0.56464
2228,-0.559929
2229,-0.574062
2230,-0.574062
2231,-0.569351
2232,-0.569351
2233,-0.56464
2234,-0.555218
2235,-0.550507
2236,-0.559929
2237,-0.569351
2238,-0.574062
2239,-0.569351
2240,-0.569351
2241,-0.559929
2242,-0.555218
2243,-0.555218
2244,-0.559929
2245,-0.569351
2246,-0.574062
2247,-0.56464
2248,-0.550507
2249,-0.536374
2250,-0.526952
2251,-0.526952
2252,-0.531663
2253,-0.531663
2254,-0.541085
2255,-0.559929
2256,-0.574062
2257,-0.578773
2258,-0.569351
2259,-0.545796
2260,-0.536374
2261,-0.536374
2262,-0.550507
2263,-0.569351
2264,-0.578773
2265,-0.588195
2266,-0.583484
2267,-0.555218
2268,-0.578773
2269,-0.592906
2270,-0.597618
2271,-0.597618
2272,-0.588195
2273,-0.574062
2274,-0.56464
2275,-0.569351
2276,-0.578773
2277,-0.597618
2278,-0.60704
2279,-0.611751
2280,-0.602329
2281,-0.578773
2282,-0.569351
2283,-0.569351
2284,-0.578773
2285,-0.602329
2286,-0.611751
2287,-0.611751
2288,-0.60704
2289,-0.592906
2290,-0.588195
2291,-0.592906
2292,-0.597618
2293,-0.616462
2294,-0.625884
2295,-0.630595
2296,-0.630595
2297,-0.625884
2298,-0.60704
2299,-0.592906
2300,-0.588195
2301,-0.588195
2302,-0.592906
2303,-0.602329
2304,-0.611751
2305,-0.621173
2306,-0.625884
2307,-0.625884
2308,-0.621173
2309,-0.621173
2310,-0.611751
2311,-0.60704
2312,-0.60704
2313,-0.611751
2314,-0.616462
2315,-0.625884
2316,-0.625884
2317,-0.616462
2318,-0.611751
2319,-0.60704
2320,-0.60704
2321,-0.592906
2322,-0.597618
2323,-0.583484
2324,-0.569351
2325,-0.559929
2326,-0.56464
2327,-0.583484
2328,-0.597618
2329,-0.60704
2330,-0.616462
2331,-0.621173
2332,-0.60704
2333,-0.588195
2334,-0.578773
2335,-0.578773
2336,-0.583484
2337,-0.592906
2338,-0.60704
2339,-0.621173
2340,-0.621173
2341,-0.616462
2342,-0.602329
2343,-0.588195
2344,-0.578773
2345,-0.588195
2346,-0.602329
2347,-0.611751
2348,-0.621173
2349,-0.621173
2350,-0.616462
2351,-0.616462
2352,-0.611751
2353,-0.611751
2354,-0.60704
2355,-0.597618
2356,-0.597618
2357,-0.60704
2358,-0.616462
2359,-0.616462
2360,-0.611751
2361,-0.60704
2362,-0.597618
2363,-0.597618
2364,-0.588195
2365,-0.583484
2366,-0.578773
2367,-0.578773
2368,-0.56464
2369,-0.550507
2370,-0.536374
2371,-0.531663
2372,-0.531663
2373,-0.536374
2374,-0.550507
2375,-0.555218
2376,-0.559929
2377,-0.559929
2378,-0.541085
2379,-0.512819
2380,-0.508108
2381,-0.508108
2382,-0.512819
2383,-0.545796
2384,-0.555218
2385,-0.555218
2386,-0.559929
2387,-0.578773
2388,-0.597618
2389,-0.597618
2390,-0.583484
2391,-0.56464
2392,-0.559929
2393,-0.555218
2394,-0.56464
2395,-0.574062
2396,-0.578773
2397,-0.574062
2398,-0.56464
2399,-0.559929
2400,-0.578773
2401,-0.602329
2402,-0.616462
2403,-0.616462
2404,-0.602329
2405,-0.583484
2406,-0.574062
2407,-0.574062
2408,-0.578773
2409,-0.592906
2410,-0.611751
2411,-0.616462
2412,-0.616462
2413,-0.60704
2414,-0.588195
2415,-0.578773
2416,-0.574062
2417,-0.541085
2418,-0.640017
2419,-0.640017
2420,-0.625884
2421,-0.625884
2422,-0.630595
2423,-0.630595
2424,-0.625884
2425,-0.60704
2426,-0.588195
2427,-0.578773
2428,-0.578773
2429,-0.583484
2430,-0.597618
2431,-0.597618
2432,-0.602329
2433,-0.602329
2434,-0.60704
2435,-0.616462
2436,-0.630595
2437,-0.588195
2438,-0.597618
2439,-0.602329
2440,-0.60704
2441,-0.559929
2442,-0.559929
2443,-0.56464
2444,-0.588195
2445,-0.602329
2446,-0.611751
2447,-0.616462
2448,-0.602329
2449,-0.583484
2450,-0.578773
2451,-0.578773
2452,-0.583484
2453,-0.597618
2454,-0.616462
2455,-0.621173
2456,-0.621173
2457,-0.616462
2458,-0.597618
2459,-0.583484
2460,-0.578773
2461,-0.578773
2462,-0.583484
2463,-0.597618
2464,-0.621173
2465,-0.635306
2466,-0.635306
2467,-0.630595
2468,-0.611751
2469,-0.588195
2470,-0.578773
2471,-0.583484
2472,-0.592906
2473,-0.611751
2474,-0.630595
2475,-0.635306
2476,-0.635306
2477,-0.630595
2478,-0.60704
2479,-0.588195
2480,-0.588195
2481,-0.60704
2482,-0.625884
2483,-0.635306
2484,-0.597618
2485,-0.592906
2486,-0.583484
2487,-0.578773
2488,-0.583484
2489,-0.597618
2490,-0.597618
2491,-0.60704
2492,-0.625884
2493,-0.640017
2494,-0.65415
2495,-0.658861
2496,-0.644728
2497,-0.621173
2498,-0.611751
2499,-0.60704
2500,-0.60704
2501,-0.616462
2502,-0.635306
2503,-0.65415
2504,-0.663572
2505,-0.658861
2506,-0.649439
2507,-0.621173
2508,-0.611751
2509,-0.611751
2510,-0.630595
2511,-0.649439
2512,-0.658861
2513,-0.663572
2514,-0.672994
2515,-0.672994
2516,-0.658861
2517,-0.630595
2518,-0.611751
2519,-0.611751
2520,-0.621173
2521,-0.644728
2522,-0.65415
2523,-0.658861
2524,-0.592906
2525,-0.569351
2526,-0.559929
2527,-0.559929
2528,-0.569351
2529,-0.583484
2530,-0.597618
2531,-0.602329
2532,-0.602329
2533,-0.597618
2534,-0.597618
2535,-0.602329
2536,-0.602329
2537,-0.60704
2538,-0.621173
2539,-0.630595
2540,-0.640017
2541,-0.649439
2542,-0.65415
2543,-0.65415
2544,-0.635306
2545,-0.611751
2546,-0.602329
2547,-0.60704
2548,-0.625884
2549,-0.644728
2550,-0.658861
2551,-0.663572
2552,-0.663572
2553,-0.630595
2554,-0.60704
2555,-0.597618
2556,-0.60704
2557,-0.625884
2558,-0.635306
2559,-0.649439
2560,-0.65415
2561,-0.658861
2562,-0.668283
2563,-0.668283
2564,-0.663572
2565,-0.658861
2566,-0.65415
2567,-0.649439
2568,-0.649439
2569,-0.65415
2570,-0.649439
2571,-0.592906
2572,-0.611751
2573,-0.625884
2574,-0.625884
2575,-0.621173
2576,-0.602329
2577,-0.588195
2578,-0.588195
2579,-0.597618
2580,-0.616462
2581,-0.630595
2582,-0.640017
2583,-0.644728
2584,-0.644728
2585,-0.640017
2586,-0.640017
2587,-0.644728
2588,-0.644728
2589,-0.649439
2590,-0.649439
2591,-0.65415
2592,-0.663572
2593,-0.663572
2594,-0.668283
2595,-0.668283
2596,-0.672994
2597,-0.677705
2598,-0.677705
2599,-0.682416
2600,-0.691838
2601,-0.705972
2602,-0.710683
2603,-0.710683
2604,-0.69655
2605,-0.672994
2606,-0.658861
2607,-0.658861
2608,-0.677705
2609,-0.701261
2610,-0.710683
2611,-0.715394
2612,-0.705972
2613,-0.682416
2614,-0.668283
2615,-0.658861
2616,-0.65415
2617,-0.663572
2618,-0.682416
2619,-0.69655
2620,-0.701261
2621,-0.701261
2622,-0.687127
2623,-0.663572
2624,-0.644728
2625,-0.640017
2626,-0.640017
2627,-0.649439
2628,-0.663572
2629,-0.672994
2630,-0.672994
2631,-0.65415
2632,-0.630595
2633,-0.60704
2634,-0.583484
2635,-0.536374
2636,-0.489263
2637,-0.446864
2638,-0.409176
2639,-0.395042
2640,-0.395042
2641,-0.404465
2642,-0.42802
2643,-0.451575
2644,-0.47513
2645,-0.503397
2646,-0.531663
2647,-0.559929
2648,-0.60704
2649,-0.621173
2650,-0.621173
2651,-0.625884
2652,-0.625884
2653,-0.621173
2654,-0.625884
2655,-0.630595
2656,-0.635306
2657,-0.640017
2658,-0.640017
2659,-0.635306
2660,-0.635306
2661,-0.640017
2662,-0.640017
2663,-0.649439
2664,-0.649439
2665,-0.65415
2666,-0.65415
2667,-0.649439
2668,-0.649439
2669,-0.65415
2670,-0.65415
2671,-0.649439
2672,-0.649439
2673,-0.644728
2674,-0.644728
2675,-0.635306
2676,-0.630595
2677,-0.630595
2678,-0.635306
2679,-0.635306
2680,-0.640017
2681,-0.640017
2682,-0.635306
2683,-0.640017
2684,-0.640017
2685,-0.621173
2686,-0.555218
2687,-0.489263
2688,-0.446864
2689,-0.423309
2690,-0.413887
2691,-0.413887
2692,-0.668283
2693,-0.663572
2694,-0.644728
2695,-0.616462
2696,-0.602329
2697,-0.597618
2698,-0.597618
2699,-0.60704
2700,-0.635306
2701,-0.649439
2702,-0.658861
2703,-0.668283
2704,-0.668283
2705,-0.640017
2706,-0.60704
2707,-0.597618
2708,-0.597618
2709,-0.602329
2710,-0.621173
2711,-0.640017
2712,-0.658861
2713,-0.672994
2714,-0.682416
2715,-0.682416
2716,-0.668283
2717,-0.644728
2718,-0.621173
2719,-0.611751
2720,-0.616462
2721,-0.635306
2722,-0.65415
2723,-0.668283
2724,-0.677705
2725,-0.682416
2726,-0.682416
2727,-0.668283
2728,-0.640017
2729,-0.625884
2730,-0.625884
2731,-0.640017
2732,-0.663572
2733,-0.687127
2734,-0.710683
2735,-0.724816
2736,-0.597618
2737,-0.578773
2738,-0.56464
2739,-0.555218
2740,-0.555218
2741,-0.550507
2742,-0.555218
2743,-0.569351
2744,-0.583484
2745,-0.592906
2746,-0.574062
2747,-0.555218
2748,-0.550507
2749,-0.545796
2750,-0.541085
2751,-0.541085
2752,-0.531663
2753,-0.526952
2754,-0.536374
2755,-0.541085
2756,-0.541085
2757,-0.531663
2758,-0.526952
2759,-0.536374
2760,-0.541085
2761,-0.541085
2762,-0.526952
2763,-0.522241
2764,-0.531663
2765,-0.541085
2766,-0.541085
2767,-0.531663
2768,-0.522241
2769,-0.51753
2770,-0.522241
2771,-0.522241
2772,-0.51753
2773,-0.522241
2774,-0.51753
2775,-0.51753
2776,-0.522241
2777,-0.51753
2778,-0.512819
2779,-0.503397
2780,-0.498686
2781,-0.493974
2782,-0.489263
2783,-0.479841
2784,-0.465708
2785,-0.456286
2786,-0.456286
2787,-0.460997
2788,-0.465708
2789,-0.465708
2790,-0.460997
2791,-0.456286
2792,-0.456286
2793,-0.451575
2794,-0.446864
2795,-0.446864
2796,-0.442153
2797,-0.432731
2798,-0.418598
2799,-0.399754
2800,-0.390331
2801,-0.38562
2802,-0.38562
2803,-0.380909
2804,-0.376198
2805,-0.380909
2806,-0.380909
2807,-0.376198
2808,-0.352643
2809,-0.319666
2810,0.490635
2811,0.500057
2812,0.504768
2813,0.509479
2814,0.51419
2815,0.523612
2816,0.523612
2817,0.528323
2818,0.533034
2819,0.551878
2820,0.631966
2821,0.641388
2822,0.787431
2823,0.631966
2824,0.575433
2825,0.575433
2826,0.580144
2827,0.589567
2828,0.589567
2829,0.598989
2830,0.589567
2831,0.598989
2832,0.6037
2833,0.598989
2834,0.594278
2835,0.594278
2836,0.598989
2837,0.6037
2838,0.598989
2839,0.608411
2840,0.613122
2841,0.608411
2842,0.608411
2843,0.6037
2844,0.6037
2845,0.598989
2846,0.6037
2847,0.6037
2848,0.608411
2849,0.613122
2850,0.613122
2851,0.580144
2852,0.547167
2853,0.570722
2854,0.608411
2855,0.627255
2856,0.636677
2857,0.65081
2858,0.613122
2859,0.655521
2860,0.825119
2861,0.768586
2862,0.679076
2863,0.749742
2864,0.759164
2865,0.768586
2866,0.773297
2867,0.778008
2868,0.778008
2869,0.792142
2870,0.810986
2871,0.834541
2872,0.853385
2873,0.905207
2874,0.96645
2875,1.00885
2876,1.03712
2877,1.07009
2878,1.18787
2879,1.15489
2880,1.07009
2881,0.980584
2882,0.924051
2883,0.928762
2884,0.96645
2885,0.999428
2886,1.01827
2887,1.05596
2888,1.09836
2889,1.15018
2890,1.16431
2891,1.14076
2892,1.12663
2893,1.14076
2894,1.14547
2895,1.14547
2896,1.17845
2897,1.19729
2898,1.15018
2899,1.15018
2900,1.16431
2901,1.17845
2902,1.19729
2903,1.22556
2904,1.25854
2905,1.21142
2906,1.26796
2907,1.48938
2908,1.59773
2909,1.64955
2910,1.72493
2911,1.78146
2912,1.82386
2913,1.86155
2914,1.93222
2915,1.98875
2916,2.10181
2917,2.16306
2918,2.22901
2919,2.29025
